ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas
4611d05d:CWE-328:false_positive,drakkan/sftpgo,CWE-328,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.79,"O código verifica se a senha do usuário começa com um prefixo específico (md5DigestPwdPrefix, sha256DigestPwdPrefix ou sha512DigestPwdPrefix) antes de calcular o hash da senha fornecida pelo usuário. Se o prefixo for encontrado, ele usa o algoritmo correspondente (MD5, SHA-256 ou SHA-512) para gerar um hash e compara com o hash armazenado no banco de dados do usuário. Como o código verifica explicitamente se a senha foi criptografada usando um dos algoritmos seguros (SHA-256 ou SHA-512), não há uso inseguro do MD5.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,491,164,0.00000000,N/A,
4611d05d:CWE-328:false_positive#1,drakkan/sftpgo,CWE-328,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.21,"O alerta é um FALSO POSITIVO porque, embora o código use MD5 para calcular hashes em alguns casos, isso não constitui uma vulnerabilidade real. O uso de MD5 aqui parece ser parte de um comando específico (md5sum) que provavelmente está sendo usado para calcular hashes de arquivos ou dados, e não para fins de autenticação ou assinatura digital. Além disso, o código verifica se o arquivo é permitido antes de calcular o hash, adicionando uma camada de segurança adicional.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,754,130,0.00000000,N/A,
4611d05d:CWE-338:false_positive,drakkan/sftpgo,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.23,"O alerta é um FALSO POSITIVO porque o código em questão está sendo usado dentro de uma biblioteca que fornece funcionalidades para obter e renovar certificados SSL/TLS, especificamente através do protocolo ACME (Automatic Certificate Management Environment). A função `math/rand` não é usada diretamente pelo código fornecido, mas sim por outras partes da biblioteca que podem estar usando essa função. No contexto deste código específico, a utilização de `math/rand` não constitui uma vulnerabilidade de segurança.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,774,130,0.00000000,N/A,
4611d05d:CWE-338:false_positive#1,drakkan/sftpgo,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),10.92,"O alerta indica que o código está usando a biblioteca `math/rand` para gerar números aleatórios, o que não é seguro para uso em contextos críticos como criptografia. A ferramenta recomenda usar `crypto/rand` ao invés de `math/rand`, pois `crypto/rand` é projetado especificamente para segurança e gera números aleatórios cryptograficamente seguros.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,595,103,0.00000000,N/A,
4611d05d:CWE-338:false_positive#2,drakkan/sftpgo,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.29,"O alerta é um FALSO POSITIVO porque o código em questão não está utilizando a função `math/rand` diretamente. Em vez disso, ele parece estar sendo chamado por uma função que pode ser responsável por gerar números aleatórios de forma segura para fins específicos do serviço, como geração de tokens ou IDs únicos. O uso de `math/rand` em contextos onde a segurança é crucial (como geração de chaves criptográficas) é considerado inaceitável e o alerta está correto nesses casos. No entanto, neste contexto específico, não há evidências suficientes para afirmar que o uso de `math/rand` constitui uma vulnerabilidade.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,722,168,0.00000000,N/A,
4611d05d:CWE-601:false_positive,drakkan/sftpgo,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),12.22,"O código está utilizando a entrada do usuário (`r.RequestURI`) para construir uma URL de redirecionamento. Isso pode levar a um ataque de redirecionamento aberto, onde um invasor pode redirecionar os usuários para sites maliciosos. A recomendação é evitar o uso de entrada do usuário para criar URLs de redirecionamento ou, se necessário, seguir práticas recomendadas da OWASP para restringir a URL a domínios em uma lista permitida.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,687,126,0.00000000,N/A,
4611d05d:CWE-601:false_positive#1,drakkan/sftpgo,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.05,"O código não está sujeito a uma vulnerabilidade de redirecionamento aberto (open redirect) porque o URL de redirecionamento é construído internamente, sem utilizar diretamente a entrada do usuário. O método `http.Redirect` é chamado com um URL que é gerado dentro da função, e não é baseado em qualquer dado fornecido pelo usuário.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,516,97,0.00000000,N/A,
4611d05d:CWE-601:false_positive#2,drakkan/sftpgo,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.19,"O alerta é um FALSO POSITIVO porque, embora o código utilize a função `http.Redirect` com dados de entrada do usuário (`r.RequestURI`), ele não está sendo usado para redirecionar diretamente para uma URL fornecida pelo usuário. Em vez disso, a URL de redirecionamento é construída internamente com base em constantes e variáveis controladas por lógica condicional. Portanto, não há risco de open redirect.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,871,120,0.00000000,N/A,
4611d05d:CWE-601:false_positive#3,drakkan/sftpgo,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.81,"O alerta é um FALSO POSITIVO porque o código não está diretamente manipulando a URL de redirecionamento do usuário. Em vez disso, ele verifica se o parâmetro 'next' começa com uma caminho específico (`webClientFilesPath`) e, em seguida, redireciona para essa URL. Não há evidências de que o código esteja usando diretamente a entrada do usuário para criar uma URL de redirecionamento.",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,829,116,0.00000000,N/A,
4611d05d:CWE-601:false_positive#4,drakkan/sftpgo,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.33,"O alerta é um FALSO POSITIVO neste contexto. A função `http.Redirect` no código não está sendo usada para redirecionar o usuário com base em entrada do usuário. Em vez disso, ela está sendo usada para redirecionar sempre para a mesma URL (`path.Join(webClientPubSharesPath, share.ShareID,",6,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,498,96,0.00000000,N/A,
4611d05d:CWE-614:false_positive,drakkan/sftpgo,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),12.09,"O alerta é um VERDADEIRO POSITIVO (VP) porque a função `createAndSetCookie` está criando uma cookie de sessão sem definir o sinalizador 'Secure'. A presença do sinalizador 'Secure' é crucial para garantir que a cookie não seja enviada por canais inseguros, como HTTP. No contexto fornecido, a função verifica se a conexão é segura usando `isTLS(r)`, mas isso deve ser explicitamente definido como `true` no campo 'Secure' da estrutura `http.Cookie`. Caso contrário, a cookie pode ser exposta em solicitações HTTP não seguras.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,552,157,0.00000000,N/A,
4611d05d:CWE-614:false_positive#1,drakkan/sftpgo,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),11.67,"O alerta é um VERDADEIRO POSITIVO (VP) porque a função `setFlashMessage` está criando uma cookie de sessão (`flashCookieName`) sem definir o sinalizador 'Secure'. Isso significa que a cookie pode ser transmitida em canais inseguros, como HTTP. A função `isTLS(r)` é chamada para determinar se a conexão é segura, mas não há garantia de que ela sempre retorne `true`. Portanto, o sinalizador 'Secure' deve ser explicitamente definido como `true` para garantir que a cookie seja enviada apenas por HTTPS.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,467,150,0.00000000,N/A,
4611d05d:CWE-614:false_positive#2,drakkan/sftpgo,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),11.62,"O alerta é um VERDADEIRO POSITIVO (VP) porque a função `loginOIDCUser` cria um cookie de sessão sem definir o sinalizador 'Secure'. O sinalizador 'Secure' deve ser definido como 'true' para garantir que o cookie não seja transmitido por canais inseguros, como HTTP. No contexto fornecido, a função `isTLS(r)` é chamada para determinar se a conexão é segura, mas essa verificação não garante que o sinalizador 'Secure' esteja sendo definido corretamente no cookie.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,507,145,0.00000000,N/A,
4611d05d:CWE-665:false_positive,drakkan/sftpgo,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),10.90,"O alerta indica que a variável `user` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A variável `user` é inicializada corretamente e seus campos são atualizados apenas para fins de métricas ou registro de informações. Não há nenhuma operação que possa levar a um uso inválido da variável em caso de erro.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,557,116,0.00000000,N/A,
4611d05d:CWE-665:false_positive#1,drakkan/sftpgo,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.03,"O alerta indica que a variável `delay` pode ser modificada e usada posteriormente em caso de erro. No contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se houve um erro ao tentar limitar a taxa de conexão (`common.LimitRate`). Se ocorrer um erro, o valor de `delay` é ajustado para 499999999 nanossegundos (ou 0.5 segundos) e então usado para definir os cabeçalhos `Retry-After` e `X-Retry-In`. Essa modificação não leva a uma derreferência nula, pois o valor de `delay` é sempre atribuído antes de ser usado.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,620,174,0.00000000,N/A,
4611d05d:CWE-665:false_positive#2,drakkan/sftpgo,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.69,"O alerta indica que a variável `delay` pode ser modificada e usada posteriormente em caso de erro. No contexto fornecido, isso não constitui uma vulnerabilidade real porque o valor de `delay` é sempre modificado antes de ser usado (se houver um erro). O código adiciona 499999999 nanossegundos ao valor de `delay`, garantindo que ele nunca seja nulo. Portanto, não há risco de desreferência nula.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1264,125,0.00000000,N/A,
4611d05d:CWE-667:false_positive,drakkan/sftpgo,CWE-667,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.05,"O alerta indica que a função `checkCrashedPlugins` não está chamando `RUnlock` após adquirir um bloqueio de leitura (`RLock`) em uma variável `RWMutex`. No entanto, o uso de `defer` garante que `RUnlock` será chamado quando a função retornar, independentemente do caminho de execução. Portanto, não há uma vulnerabilidade real aqui.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,633,107,0.00000000,N/A,
4611d05d:CWE-79:false_positive,drakkan/sftpgo,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.59,"O alerta é um FALSO POSITIVO porque o código não está escrevendo diretamente para a resposta do `http.ResponseWriter`. Em vez disso, ele está chamando uma função `w.Write(data)`, onde `data` provavelmente foi gerado por uma função que já aplicou a codificação HTML necessária. Além disso, o código contém um comentário `//nolint:errcheck`, indicando que a verificação de erros foi deliberadamente ignorada, mas isso não significa que haja uma vulnerabilidade XSS.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,555,133,0.00000000,N/A,
4611d05d:CWE-94:false_positive,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),10.43,"O código não executa comandos dinâmicos fornecidos pelo usuário. A variável `Config.Actions.Hook` é verificada para ser uma caminho absoluto antes de qualquer comando ser executado, o que impede a injeção de comandos maliciosos.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,498,78,0.00000000,N/A,
4611d05d:CWE-94:false_positive#1,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.83,"O alerta é um FALSO POSITIVO porque o código não executa comandos externos diretamente. Em vez disso, ele verifica se a string `c.StartupHook` começa com 'http' e, nesse caso, faz uma solicitação HTTP para essa URL. Se não começar com 'http', ele verifica se é um caminho absoluto em disco e, em seguida, usa `exec.CommandContext` para executar o comando localmente. O alerta está correto em detectar que a função `exec.Command` pode ser usada de forma potencialmente perigosa se os argumentos não forem verificados adequadamente, mas neste contexto específico, o código parece estar lidando com esses casos de maneira segura.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,640,178,0.00000000,N/A,
4611d05d:CWE-94:false_positive#2,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.68,"O alerta é um FALSO POSITIVO porque o código não executa comandos dinâmicos baseados em entradas de usuários. A variável `Config.DataRetentionHook` é verificada para ser absoluta e, se for uma URL HTTP, a função `httpclient.RetryablePost` é chamada, que não envolve a execução de um comando externo. Se for um caminho local, a função `exec.CommandContext` é usada, mas o caminho é verificado como absoluto antes de ser usado.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,869,134,0.00000000,N/A,
4611d05d:CWE-94:false_positive#3,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.34,"O código verifica se o comando é permitido antes de executá-lo, garantindo que apenas comandos específicos sejam executados. Além disso, ele substitui placeholders em variáveis de ambiente e argumentos antes de passar para o comando `exec.CommandContext`, minimizando a exposição à injeção de código malicioso.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,699,89,0.00000000,N/A,
4611d05d:CWE-94:false_positive#4,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),10.60,"O código não executa comandos dinâmicos fornecidos pelo usuário. O comando a ser executado é definido pela configuração do sistema (`config.Actions.Hook`) e não por dados de entrada do usuário. Portanto, não há risco de injeção de código.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,634,78,0.00000000,N/A,
4611d05d:CWE-94:false_positive#5,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.68,"O alerta é um FALSO POSITIVO porque o código não executa comandos dinâmicos fornecidos pelo usuário. O comando `authHook` é configurado em tempo de compilação e não é alterado durante a execução do programa. Além disso, os argumentos passados para `exec.CommandContext` são obtidos da função `command.GetConfig`, que também é uma função interna do código e não pode ser manipulada pelo usuário.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,814,117,0.00000000,N/A,
4611d05d:CWE-94:false_positive#6,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),10.50,"O código não está executando um comando dinâmico com dados de usuário não verificados. A função `getCommand` cria um comando usando valores definidos no objeto `Config`, que são controlados pelo sistema e não por entradas do usuário. Portanto, não há risco de injeção de código.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,536,82,0.00000000,N/A,
4611d05d:CWE-94:false_positive#7,drakkan/sftpgo,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.47,"O código não executa comandos dinâmicos baseados em entradas de usuários. O comando a ser executado é definido pela variável `c.command`, que é uma string fixa e não é alterada pelo conteúdo do usuário. As opções de argumento (`args`) são construídas a partir dos dados internos da estrutura `sshCommand` e também não contêm entradas de usuários. Portanto, não há risco de injeção de código.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1012,120,0.00000000,N/A,
ff7c877f:CWE-321:false_positive,go-vela/server,CWE-321,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.10,"O alerta foi emitido para a detecção de um token JWT (JSON Web Token) no código-fonte. No entanto, o código contém comentários que indicam que esses tokens não são credenciais reais e estão sendo usados apenas como exemplos ou placeholders. Portanto, este é um falso positivo.",2,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2040,89,0.00000000,N/A,
ff7c877f:CWE-321:false_positive#1,go-vela/server,CWE-321,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.94,"O alerta foi emitido para a detecção de um token JWT (JSON Web Token) no código-fonte. No entanto, o contexto em que este token é usado não constitui uma vulnerabilidade real. Os tokens JWT neste caso são representações fictícias usadas apenas como exemplos de JSON retornados por funções do sistema. Eles não contêm informações sensíveis ou credenciais reais e estão sendo usados para fins ilustrativos, não para autenticação ou autorização em um ambiente real.",2,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1018,127,0.00000000,N/A,
ff7c877f:CWE-338:false_positive,go-vela/server,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),10.58,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está usando a biblioteca `math/rand`, que não é segura para uso em contextos onde segurança é crítica, como geração de números aleatórios para senhas, tokens ou outras operações sensíveis. A ferramenta recomenda usar `crypto/rand` em vez disso.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,433,95,0.00000000,N/A,
ff7c877f:CWE-601:false_positive,go-vela/server,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.55,"O alerta é um FALSO POSITIVO neste contexto. Embora o código utilize entrada do usuário para determinar a URL de redirecionamento, ele não está sendo usada diretamente na criação da URL de redirecionamento final. Em vez disso, a URL de redirecionamento é gerada internamente pelo OAuth2 library (`c.OAuth.AuthCodeURL(oAuthState)`), que possui sua própria validação e controle de segurança para evitar redirecionamentos abertos. Portanto, não há uma vulnerabilidade real de redirecionamento aberto nesse código.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,490,142,0.00000000,N/A,
ff7c877f:CWE-665:false_positive,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.04,"O alerta indica que a variável `u` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A variável `u` é inicializada apenas uma vez e seu valor é usado consistentemente sem modificações adicionais entre as chamadas de função. Além disso, o código verifica se `u` é nulo antes de usá-lo em várias partes do fluxo de controle.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,683,121,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#1,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.12,"O alerta indica que a variável `d` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um panic devido a uma desreferência nula. No entanto, no contexto fornecido, isso não ocorre porque a variável `d` é inicializada apenas uma vez antes de qualquer modificação e seu valor é sempre atualizado corretamente. Além disso, o código verifica se há erros em várias etapas e retorna imediatamente caso encontre algum, evitando que a variável `d` seja usada em um estado inconsistente.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,827,149,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#2,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),11.11,"O alerta indica que a variável `u` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um panic devido a uma desreferência nula. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque a função `database.FromContext(c).UpdateUser(ctx, u)` é chamada após garantir que `u` foi atualizado corretamente e o erro é adequadamente tratado.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,626,120,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#3,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),14.34,"O alerta indica que a variável `r` pode ser modificada e usada posteriormente em caso de erro. No contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se ocorreu um erro ao obter as informações do repositório (`scm.FromContext(c).GetRepo(ctx, u, input)`). Se houver um erro, ele retorna imediatamente com um erro de status `http.StatusBadRequest`. Portanto, a variável `r` não é usada após ser potencialmente modificada em caso de sucesso.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2682,136,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#4,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.03,"O alerta indica que a variável `sourceRepo` pode ser modificada e usada posteriormente em caso de erro, o que poderia levar a um desreferenciamento nulo. No entanto, no contexto fornecido, a variável `sourceRepo` é inicializada apenas uma vez antes do bloco de tratamento de erros. Se ocorrer um erro durante a chamada a `scm.FromContext(c).GetRepo(ctx, u, r)`, a função retornará imediatamente com um erro e não haverá uso posterior da variável `sourceRepo`. Portanto, o alerta é um FALSO POSITIVO.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1393,158,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#5,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.54,"O alerta indica que a variável `r` pode ser modificada e usada posteriormente em caso de erro, o que poderia levar a um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se ocorreu um erro após modificar `r`. Se houver um erro, ele retorna imediatamente e não usa `r` novamente. Portanto, este é um falso positivo.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1710,120,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#6,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),12.05,"O alerta indica que a variável `r` pode ser modificada e usada posteriormente em caso de erro, o que poderia levar a um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se `err != nil` antes de usar `r`. Se ocorrer um erro, `r` é atualizado ou marcado como inativo, garantindo que ele nunca seja usado em um estado inválido.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1299,123,0.00000000,N/A,
ff7c877f:CWE-665:false_positive#7,go-vela/server,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),13.70,"O alerta indica que a variável `s` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A função retorna imediatamente com um erro se ocorrer um problema ao criar um serviço ou logs de serviço, o que evita a possibilidade de uma referência nula (`nil dereference`). Além disso, a variável `s` é redefinida em cada iteração do loop, garantindo que ela sempre esteja no estado correto antes de ser usada.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,807,142,0.00000000,N/A,
