ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas
5af907db:CWE-601:false_positive,goauthentik/authentik,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.64,"O alerta é um FALSO POSITIVO porque o código não está diretamente manipulando a URL de redirecionamento fornecida pelo usuário. Em vez disso, ele está usando uma URL fixa (`/outpost.goauthentik.io/start`) para redirecionar os usuários após autenticar.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,762,87,0.00000000,N/A,
5af907db:CWE-665:false_positive,goauthentik/authentik,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.47,"O alerta indica que a variável `hres` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um panic devido a uma desreferência nula. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se `hres` é nulo antes de acessá-lo. Se `hres` for nulo, ele retorna imediatamente com o erro original, evitando a desreferência nula.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,638,128,0.00000000,N/A,
c0c2d2ad:CWE-115:false_positive,goauthentik/authentik,CWE-115,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.18,"O alerta indica que o ReverseProxy pode remover cabeçalhos adicionados pelo Director. No entanto, no contexto fornecido, a função `a.proxyModifyRequest(u)` é chamada como argumento para `Director`, o que sugere que os cabeçalhos são modificados antes de serem enviados ao servidor de destino. Portanto, não há risco de os cabeçalhos adicionados pelo Director serem removidos.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,697,112,0.00000000,N/A,
c0c2d2ad:CWE-115:false_positive#1,goauthentik/authentik,CWE-115,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.04,"O alerta indica que o ReverseProxy pode remover cabeçalhos adicionados pelo Director, mas neste contexto específico, a função `director` está sendo usada para configurar corretamente os cabeçalhos da solicitação antes de encaminhá-la ao servidor upstream. A função `ReverseProxy.Rewrite` é mencionada como uma alternativa, mas não há evidências no código fornecido que sugiram que a função `director` esteja removendo cabeçalhos adicionados pelo Director. Portanto, o alerta pode ser um falso positivo.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,960,141,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.84,"O alerta é um FALSO POSITIVO porque o código está configurado para iniciar um servidor de depuração HTTP, mas isso não constitui uma vulnerabilidade em si. O uso de TLS (HTTPS) é opcional neste contexto e depende das necessidades específicas do aplicativo. Se a configuração do aplicativo exigir que o servidor seja acessível apenas via HTTPS, então seria recomendável implementar TLS. No entanto, como não há evidências de que isso seja uma preocupação de segurança nesse caso específico, o alerta pode ser considerado um FALSO POSITIVO.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,657,145,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive#1,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.53,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para aplicações que lidam com dados sensíveis.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,97,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive#2,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.35,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para aplicações que lidam com dados sensíveis.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,97,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive#3,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.24,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está iniciando um servidor HTTP sem usar TLS. A função `http.ListenAndServe` não fornece criptografia e, portanto, expõe os dados em trânsito a possíveis interceptações não autorizadas.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,84,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive#4,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.42,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para comunicações sensíveis.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,92,0.00000000,N/A,
c0c2d2ad:CWE-319:false_positive#5,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.63,"O alerta indica que o código está usando um servidor HTTP sem TLS, o que é uma prática insegura. No entanto, no contexto fornecido, a função `http.ListenAndServe` não está sendo usada diretamente para servir conteúdo em uma interface pública ou exposta à internet. Em vez disso, ela está sendo usada internamente para servir métricas de um servidor prometheus, que provavelmente é acessado apenas por outras partes do sistema dentro da mesma rede ou máquina. Portanto, o risco de exposição a ataques não é significativo neste caso.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,646,142,0.00000000,N/A,
c0c2d2ad:CWE-338:false_positive,goauthentik/authentik,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.69,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está usando a biblioteca `math/rand`, que não é segura para uso em aplicações que exigem segurança criptográfica. A ferramenta recomenda usar `crypto/rand` em vez disso, pois `crypto/rand` fornece números aleatórios criptograficamente seguros.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,453,99,0.00000000,N/A,
c0c2d2ad:CWE-338:false_positive#1,goauthentik/authentik,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.25,"O alerta é um FALSO POSITIVO porque o código não está utilizando a função `math/rand` diretamente. Em vez disso, ele está usando a função `securecookie.GenerateRandomKey(32)`, que internamente utiliza a biblioteca `crypto/rand` para gerar chaves seguras.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,440,83,0.00000000,N/A,
c0c2d2ad:CWE-601:false_positive,goauthentik/authentik,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.15,"O alerta é um FALSO POSITIVO porque o código não está diretamente manipulando a URL de redirecionamento fornecida pelo usuário. Em vez disso, ele está usando uma URL fixa (`/outpost.goauthentik.io/start`) para redirecionar os usuários após autenticar.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,762,87,0.00000000,N/A,
c0c2d2ad:CWE-665:false_positive,goauthentik/authentik,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.06,"O alerta indica que a variável `hres` pode ser modificada e usada posteriormente em caso de erro, o que poderia levar a um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se `hres` é nulo antes de acessar seu campo `StatusCode`. Se `hres` for nulo, o código retornará imediatamente com a variável `err`, evitando qualquer desreferenciamento nulo.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,638,132,0.00000000,N/A,
f1684882:CWE-115:false_positive,goauthentik/authentik,CWE-115,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.68,"O alerta indica que o ReverseProxy pode remover cabeçalhos adicionados pelo Director. No entanto, no contexto fornecido, a função `a.proxyModifyRequest(u)` é chamada como argumento para `Director`, o que sugere que os cabeçalhos são modificados antes de serem enviados ao servidor de destino. Portanto, não há risco de os cabeçalhos adicionados pelo Director serem removidos.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,697,112,0.00000000,N/A,
f1684882:CWE-115:false_positive#1,goauthentik/authentik,CWE-115,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.25,"O alerta é um FALSO POSITIVO porque o código está usando `ReverseProxy.Rewrite` em vez de `ReverseProxy.Director`. A função `director` no código fornecido não modifica os cabeçalhos adicionados pelo `Director`, então não há risco de remover cabeçalhos que foram adicionados por ele.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,960,91,0.00000000,N/A,
f1684882:CWE-319:false_positive,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.28,"O alerta é um FALSO POSITIVO porque o código está configurado para iniciar um servidor de depuração HTTP, mas isso não constitui uma vulnerabilidade em si. O uso de TLS (SSL/TLS) é opcional neste contexto e pode ser desejável para segurança adicional dependendo das necessidades específicas do aplicativo. A função `http.ListenAndServeTLS` só deve ser usada se o servidor precisar lidar com comunicações seguras, que não é o caso aqui.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,657,124,0.00000000,N/A,
f1684882:CWE-319:false_positive#1,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.46,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para comunicações sensíveis.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,92,0.00000000,N/A,
f1684882:CWE-319:false_positive#2,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.21,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para aplicações Go.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,91,0.00000000,N/A,
f1684882:CWE-319:false_positive#3,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.24,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está iniciando um servidor HTTP sem usar TLS. A função `http.ListenAndServe` não fornece criptografia e, portanto, expõe os dados em trânsito a possíveis interceptações não autorizadas.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,84,0.00000000,N/A,
f1684882:CWE-319:false_positive#4,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.19,"O alerta indica que o servidor HTTP está sendo iniciado sem TLS, o que expõe a aplicação a ataques de interceptação e man-in-the-middle. A função `http.ListenAndServe` é usada em vez da segura `http.ListenAndServeTLS`, o que viola as diretrizes de segurança recomendadas para aplicações Go.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,433,91,0.00000000,N/A,
f1684882:CWE-319:false_positive#5,goauthentik/authentik,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.65,"O alerta indica que o código está usando um servidor HTTP sem TLS, o que é uma prática insegura. No entanto, no contexto fornecido, a função `http.ListenAndServe` não está sendo usada diretamente para servir conteúdo em uma interface pública ou exposta à internet. Em vez disso, ela está sendo usada internamente para servir métricas de um servidor prometheus, que provavelmente é acessado apenas por outras partes do sistema dentro da mesma rede ou máquina. Portanto, o risco de exposição a ataques não é significativo neste caso.",6,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,646,142,0.00000000,N/A,
f1684882:CWE-338:false_positive,goauthentik/authentik,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.64,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código está usando a biblioteca `math/rand`, que não é segura para uso em aplicações que exigem segurança criptográfica. A ferramenta recomenda usar `crypto/rand` em vez disso, pois `crypto/rand` fornece números aleatórios criptograficamente seguros.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,453,99,0.00000000,N/A,
f1684882:CWE-338:false_positive#1,goauthentik/authentik,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.23,"O alerta é um FALSO POSITIVO porque o código não está utilizando a função `math/rand` diretamente. Em vez disso, ele está usando a função `securecookie.GenerateRandomKey(32)`, que internamente utiliza a biblioteca `crypto/rand` para gerar chaves seguras.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,440,83,0.00000000,N/A,
f1684882:CWE-601:false_positive,goauthentik/authentik,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.16,"O alerta é um FALSO POSITIVO porque o código não está diretamente manipulando a URL de redirecionamento fornecida pelo usuário. Em vez disso, ele está usando uma URL fixa (`/outpost.goauthentik.io/start`) para redirecionar os usuários após autenticar.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,762,87,0.00000000,N/A,
f1684882:CWE-665:false_positive,goauthentik/authentik,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.12,"O alerta indica que a variável `hres` pode ser modificada e usada posteriormente em caso de erro, o que poderia levar a um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se `hres` é nulo antes de acessar seu campo `StatusCode`. Se `hres` for nulo, o código retornará imediatamente com a variável `err`, evitando qualquer desreferenciamento nulo.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,638,132,0.00000000,N/A,
be0de1ab:CWE-319:false_positive,harness/harness,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.41,"O código não desabilita a verificação de certificados TLS/SSL explicitamente. Em vez disso, ele usa uma configuração condicional para definir `InsecureSkipVerify` como verdadeiro apenas se o parâmetro `params.SkipVerify` for verdadeiro. Isso significa que a verificação de certificados TLS/SSL é ativada por padrão e só é desabilitada em um cenário específico, não em todas as situações.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,949,114,0.00000000,N/A,
be0de1ab:CWE-327:false_positive,harness/harness,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.37,"O alerta é um FALSO POSITIVO porque o código não configura explicitamente a versão mínima do TLS. A ferramenta Semgrep está sinalizando que 'MinVersion' está faltando, mas o código em questão já usa `InsecureSkipVerify: insecure`, o que desativa a verificação de SSL/TLS e ignora qualquer restrição de versão de protocolo. Portanto, não há uma vulnerabilidade real relacionada à falta de configuração da versão mínima do TLS.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,492,129,0.00000000,N/A,
be0de1ab:CWE-328:false_positive,harness/harness,CWE-328,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.20,"O alerta é um FALSO POSITIVO porque o código não está usando SHA1 diretamente para fins de assinatura criptográfica. Em vez disso, o SHA1 é sendo usado como parte de uma estratégia de hash múltipla (SHA256, SHA512 e MD5) para garantir a integridade dos dados. Este uso não constitui vulnerabilidade porque os hashes adicionais fornecem proteção adicional contra colisões.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,665,119,0.00000000,N/A,
be0de1ab:CWE-328:false_positive#1,harness/harness,CWE-328,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.57,"O alerta é um FALSO POSITIVO porque, embora o código use MD5, isso não constitui uma vulnerabilidade em si. O MD5 é usado aqui como parte de um MultiHasher que combina vários algoritmos de hash para aumentar a segurança. A presença do MD5 neste contexto não compromete a segurança geral da aplicação.",2,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,412,93,0.00000000,N/A,
be0de1ab:CWE-338:false_positive,harness/harness,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.06,"O alerta é um FALSO POSITIVO porque o código está usando `math/rand/v2`, que é uma versão atualizada do pacote `math/rand` e não o pacote obsoleto `math/rand`. O pacote `math/rand/v2` foi criado para substituir o pacote original, oferecendo melhorias de segurança e funcionalidade. Portanto, usar `math/rand/v2` não constitui uma vulnerabilidade.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,628,114,0.00000000,N/A,
be0de1ab:CWE-601:false_positive,harness/harness,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.27,"O código não está vulnerável a open redirect porque o valor de `req.Host` é usado diretamente para construir a URL de redirecionamento. Não há evidências de que este valor seja alterado ou manipulado pelo usuário, tornando improvável uma injeção de URL maliciosa.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,406,80,0.00000000,N/A,
be0de1ab:CWE-601:false_positive#1,harness/harness,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),5.08,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código permite que uma URL de redirecionamento seja criada a partir da entrada do usuário (`redirectURL`). Isso pode levar a uma vulnerabilidade de redirecionamento aberto, permitindo que os atacantes encaminhem usuários para sites maliciosos. A ferramenta Semgrep corretoamente identificou este risco e o alerta deve ser considerado como uma vulnerabilidade real.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,522,121,0.00000000,N/A,
be0de1ab:CWE-601:false_positive#2,harness/harness,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),5.52,"O código contém um ponto de redirecionamento HTTP que é baseado em entrada do usuário (`redirectURL`). Se essa entrada não for corretamente validada, pode levar a uma vulnerabilidade de redirecionamento aberto (open redirect), permitindo que os atacantes redirecione os usuários para sites maliciosos. Embora o código verifique se `redirectURL` não está vazio, não há nenhuma restrição adicional sobre onde essa URL pode apontar, o que torna este ponto um verdadeiro positivo.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,652,137,0.00000000,N/A,
be0de1ab:CWE-601:false_positive#3,harness/harness,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),7.70,"O alerta é um FALSO POSITIVO neste contexto. A linha de código em questão está redirecionando para uma URL fixa (`r.URL.Path + '/'`) e não está usando a entrada do usuário para construir o URL de redirecionamento. Portanto, não há risco de open redirect.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,4532,84,0.00000000,N/A,
be0de1ab:CWE-614:false_positive,harness/harness,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.67,"O alerta é um VERDADEIRO POSITIVO (VP) porque a função newEmptyTokenCookie não está definindo o 'Secure' flag para o cookie, mesmo quando a requisição é feita via HTTPS. Isso significa que o cookie pode ser enviado em uma conexão insegura (HTTP), o que viola as melhores práticas de segurança da web.",1,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,398,96,0.00000000,N/A,
be0de1ab:CWE-665:false_positive,harness/harness,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.37,"O alerta indica que a variável `space` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se `space` é nulo antes de usá-lo. Se `space` for nulo, a função retornará imediatamente com um erro, evitando qualquer desreferenciamento nulo.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,740,123,0.00000000,N/A,
be0de1ab:CWE-665:false_positive#1,harness/harness,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.48,"O alerta indica que a variável `updatedInstance` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, se ocorrer um erro durante o processamento do evento, a função retorna imediatamente com o erro, evitando qualquer uso potencial de uma referência nula (`nil`) para `updatedInstance`. Além disso, há um bloco `defer` que tenta atualizar a instância, mas isso só ocorrerá se não houver erros. Portanto, neste caso específico, o alerta é um falso positivo.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1343,147,0.00000000,N/A,
be0de1ab:CWE-665:false_positive#2,harness/harness,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.48,"O alerta indica que a variável `updatedInstance` pode ser modificada e usada posteriormente em caso de erro, o que poderia resultar em um desreferenciamento nulo. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real porque o código verifica se houve um erro após tentar atualizar a instância (`updatedInstance`). Se ocorrer um erro, a instância original (`instance`) é usada e não há desreferenciamento nulo. Além disso, o código registra o erro e retorna um erro formatado, garantindo que a operação continue de forma segura.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1227,152,0.00000000,N/A,
be0de1ab:CWE-665:false_positive#3,harness/harness,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.21,"O alerta indica que a variável `webhook` pode ser modificada e usada posteriormente em caso de erro. No entanto, no código fornecido, não há nenhuma modificação explícita da variável `webhook`. A função `GetWebhookVerifyOwnership` retorna um objeto `webhook`, que é então usado para chamar outras funções sem ser modificado. Portanto, o alerta pode estar incorretamente sinalizando uma vulnerabilidade.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,530,119,0.00000000,N/A,
be0de1ab:CWE-665:false_positive#4,harness/harness,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.47,"O alerta é um FALSO POSITIVO porque, embora o código itere sobre uma estrutura de dados que pode estar vazia (`flat`), isso não constitui necessariamente uma vulnerabilidade. O código verifica se `c` (que é uma instância de `GitspaceSettingsCriteria`) está vazia no início da função e retorna imediatamente se for o caso, evitando a iteração sobre um mapa vazio. Além disso, a iteração ocorre apenas após garantir que `flat` não esteja vazia.",5,especifica,baseline:597fcfa9,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,417,136,0.00000000,N/A,
