ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD,Motivo_Nao_Deteccao,Regras_Nao_Casadas
e5c9c1fe:CWE-1004:false_positive,justinas/nosurf,CWE-1004,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.91,"O cookie em questão é usado para armazenar informações de segurança relacionadas ao CSRF (Cross-Site Request Forgery), que precisa ser acessível pelo lado do cliente. A ausência do atributo HttpOnly nesse contexto não constitui uma vulnerabilidade, pois o token CSRF deve ser lido e reenviado pelo front-end para prevenir ataques CSRF.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,894,92,0.00000000,N/A,
e5c9c1fe:CWE-614:false_positive,justinas/nosurf,CWE-614,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.01,"O código não cria um cookie de sessão. Em vez disso, ele apenas define as opções básicas para um cookie sem criar ou enviar o cookie em si. Portanto, a ausência do atributo 'Secure' não constitui uma vulnerabilidade nesse contexto.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,846,74,0.00000000,N/A,
191ea16c:CWE-328:false_positive,kovidgoyal/kitty,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.12,"A função MD5 é usada aqui para calcular um hash de integridade de conteúdo, não para armazenar senhas ou segredos. Como a mensagem do alerta indica, MD5 não é resistente a colisão e, portanto, é adequado para esse propósito.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,944,78,0.00000000,N/A,
191ea16c:CWE-338:false_positive,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.72,"O código não está usando `math/rand`, mas sim `crypto/rand` para gerar números pseudoaleatórios criptograficamente fortes, que é o uso correto e seguro.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,978,56,0.00000000,N/A,
191ea16c:CWE-338:false_positive#1,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.08,"O uso de `math/rand` em `main.go` não constitui uma vulnerabilidade real neste contexto. A função `rand.Intn(256)` é usada para gerar um número aleatório entre 0 e 255, que é então convertido em um byte. Este valor é usado para preencher um buffer de bytes com valores aleatórios, que são então codificados em hexadecimal para formar uma string. O contexto desta operação não requer imprevisibilidade criptográfica, pois os dados gerados serão usados como parte de uma sequência de caracteres ASCII ou UTF-8, e não como tokens, chaves ou nonces que dependem de imprevisibilidade.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,982,166,0.00000000,N/A,
191ea16c:CWE-338:false_positive#2,kovidgoyal/kitty,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.14,"O uso de `math/rand` em contexto de expansão de caminho do usuário não constitui uma vulnerabilidade. A função Expanduser é usada para resolver o caminho relativo '~' para o diretório home do usuário, que não requer imprevisibilidade criptográfica.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,962,77,0.00000000,N/A,
191ea16c:CWE-400:false_positive,kovidgoyal/kitty,CWE-400,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.79,"A entrada para a decompressão é controlada pelo sistema operacional, não pelo agente externo. O caminho de código que leva à decompressão é inalcançável em produção.",1,fallback,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1640,58,0.00000000,N/A,
191ea16c:CWE-470:false_positive,kovidgoyal/kitty,CWE-470,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.36,"O código não usa entrada externa para selecionar métodos ou campos. A função `set_payload_string_field` recebe dois parâmetros, `field` e `data`, que são usados para definir um campo específico em uma estrutura de dados. Esses valores não vêm de entrada externa, mas sim de chamadas internas dentro da função. Portanto, não há risco de reflexão insegura nesse contexto.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,969,109,0.00000000,N/A,
191ea16c:CWE-665:false_positive,kovidgoyal/kitty,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.36,"O código inicializa corretamente a variável `screen_size` com valores padrão (80x24) caso ocorra um erro ao obter o tamanho da tela. Não há uso de uma variável modificada e posteriormente usada, nem dereferência nula que possa levar a um panic.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,912,85,0.00000000,N/A,
191ea16c:CWE-681:false_positive,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.41,"A conversão de int32 para int32 em Go não é uma operação que possa causar overflow, truncamento ou mudança de sinal silenciosa. A função strconv.Atoi já garante que o valor retornado esteja dentro da faixa permitida para int32, portanto, a verificação adicional não é necessária e pode ser considerada um FALSO POSITIVO.",4,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1181,103,0.00000000,N/A,
191ea16c:CWE-681:false_positive#1,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.56,"A conversão de uint32 para int32 não ocorre em um contexto onde valores fora da faixa são possíveis. A função strconv.Atoi garante que o valor convertido seja sempre positivo, já que ele é obtido a partir de uma string que representa um número natural (iniciada por um dígito). Portanto, não há risco de overflow ou truncamento.",4,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,836,99,0.00000000,N/A,
191ea16c:CWE-681:false_positive#2,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.62,"A conversão de `cl` (do tipo `int`) para `uint64` só ocorre após verificar se o valor está dentro da faixa válida. Se `cl` for negativo ou maior que `math.MaxInt32`, ele é limitado a `math.MaxInt32`. Portanto, não há risco de estouro ou truncamento silencioso.",4,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,934,98,0.00000000,N/A,
191ea16c:CWE-681:false_positive#3,kovidgoyal/kitty,CWE-681,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.63,"A conversão de int64 para int32 em Go não é uma vulnerabilidade se a origem do valor estiver garantida dentro da faixa permitida. No contexto fornecido, a função `filepath.Abs` retorna um caminho absoluto como uma string, que não pode ser negativo nem ultrapassar o limite de int32. Portanto, esta conversão não constitui uma vulnerabilidade.",4,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,823,105,0.00000000,N/A,
191ea16c:CWE-94:false_positive,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.07,"O texto do comando é constante e não provém de entrada externa. A função 'lines' executa um comando fixo ('exe') com argumentos adicionais ('cmd...'), mas esses argumentos são passados como dados, não como código a ser executado.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,907,75,0.00000000,N/A,
191ea16c:CWE-94:false_positive#1,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.15,O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para executar um comando fixo (`kitty +runpy ...`) que não contém partes dinâmicas controladas por usuários.,17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1056,72,0.00000000,N/A,
191ea16c:CWE-94:false_positive#2,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.18,"O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para construir um comando SSH, onde o conteúdo do comando é fixo no código e não depende de dados fornecidos pelo usuário.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1156,72,0.00000000,N/A,
191ea16c:CWE-94:false_positive#3,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.63,"O texto do comando é constante ('git' e 'diff') e não provém de entrada externa. A função exec.Command recebe apenas dados interpolados, não código de comando.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,895,55,0.00000000,N/A,
191ea16c:CWE-94:false_positive#4,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.08,"O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para executar um script Python fixo (`kitty +runpy from kittens.hints.main import custom_marking; custom_marking()`), com a entrada externa apenas como dado (`sanitized_text`). Isso não constitui uma vulnerabilidade de injeção de código.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1475,100,0.00000000,N/A,
191ea16c:CWE-94:false_positive#5,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.75,"O texto do comando 'exec.Command' é constante e não provém de entrada externa. A função 'RgExe()' parece ser uma função interna que retorna uma string fixa, e a opção '--help' também é uma opção padrão do comando 'rg'. Portanto, não há risco de injeção de código.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1290,91,0.00000000,N/A,
191ea16c:CWE-94:false_positive#6,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.47,"O código não está utilizando entrada externa para construir comandos a serem executados. Todas as partes do comando são constantes ou derivadas de variáveis que são controladas pelo programa, não por entradas do usuário.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,2802,66,0.00000000,N/A,
191ea16c:CWE-94:false_positive#7,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.12,"O texto do comando 'ssh' é uma string constante definida no código, não provindo de entrada externa. A função `exec.Command` está sendo usada para executar um comando fixo ('ssh'), e não para gerar ou executar comandos dinâmicos baseados em entradas do usuário.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1308,84,0.00000000,N/A,
191ea16c:CWE-94:false_positive#8,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.38,"O texto do comando 'edit-in-kitty' é uma string constante, não proveniente de entrada externa. A função `exec.Command` está sendo usada para executar um comando interno do sistema operacional, e não para gerar código dinamicamente a partir de dados externos.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1204,79,0.00000000,N/A,
191ea16c:CWE-94:false_positive#9,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.94,"O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para executar um pager (como kitty) com argumentos fixos, não com dados interpolados ou controlados por usuários.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,857,70,0.00000000,N/A,
191ea16c:CWE-94:false_positive#10,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.29,"O texto do comando não provém de entrada externa. A função `exec.Command` é usada para criar um novo processo, mas o comando a ser executado ('edit-in-kitty') é uma string constante e não vem da entrada do usuário.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1281,70,0.00000000,N/A,
191ea16c:CWE-94:false_positive#11,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.42,"O texto do comando é construído a partir de uma entrada externa, mas não permite injeção de código. A função `geninclude` recebe um caminho como parâmetro e cria um comando usando `exec.Command`. O caminho é verificado para garantir que seja executável e, em caso contrário, é substituído por um caminho alternativo (python ou kitty). O texto do comando não contém ações {{...}} que permitiriam injeção de código. Portanto, este é um FALSO POSITIVO.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,999,135,0.00000000,N/A,
191ea16c:CWE-94:false_positive#12,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.62,"O texto do comando é uma entrada externa, mas não está sendo usado para gerar código. O comando é construído a partir de uma linha de argumentos fornecida pelo usuário, mas esses argumentos são passados diretamente para o `exec.Command`, sem serem usados como parte de um template ou qualquer outra construção que possa permitir injeção de código.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,989,98,0.00000000,N/A,
191ea16c:CWE-94:false_positive#13,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.64,"O texto do comando é construído a partir de uma entrada externa, mas não contém ações {{...}} que podem ser injetadas. A função `exec.Command` está sendo usada para executar um comando com base em uma string de entrada do usuário, mas o conteúdo do comando é fixo e não permite a injeção de código.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1163,92,0.00000000,N/A,
191ea16c:CWE-94:false_positive#14,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.11,"O texto do comando é constante e não provém de entrada externa. A função `exec.Command` está sendo usada para executar um comando shell que sempre retorna o valor da variável de ambiente `$ZDOTDIR`, sem permitir a injeção de código malicioso.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,904,77,0.00000000,N/A,
191ea16c:CWE-94:false_positive#15,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.82,"O texto do comando é constante e não provém de entrada externa. A função `tmux_command` constrói um comando `exec.Cmd` usando argumentos fixos, sem permitir a injeção de código malicioso.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,846,67,0.00000000,N/A,
191ea16c:CWE-94:false_positive#16,kovidgoyal/kitty,CWE-94,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.42,"O texto do comando é construído a partir de uma entrada externa, mas não contém partes que possam ser interpretadas como código. A função `exec.Command` espera um slice de strings onde cada elemento é um argumento separado do comando. Neste caso, o primeiro elemento (`cmd[0]`) é o nome do executável e os elementos subsequentes são os argumentos passados para ele. Como não há partes que possam ser interpretadas como código (como {{...}} em templates), este não constitui uma vulnerabilidade de injeção de código.",17,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,961,137,0.00000000,N/A,
7b8705a7:CWE-338:false_positive,kubewarden/kubewarden-controller,CWE-338,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.97,"O uso de `math/rand` neste contexto não constitui uma vulnerabilidade real. A função é usada para gerar um número aleatório entre 0 e 1, que é então multiplicado por 1000 e convertido em um valor de tempo de jitter para backoff. Esta operação não requer imprevisibilidade criptográfica, pois o objetivo é apenas dispersar as tentativas no tempo, não gerar tokens ou chaves seguras.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,988,115,0.00000000,N/A,
53d08d80:CWE-319:false_positive,kyverno/kyverno,CWE-319,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.73,"O código desabilita a verificação de certificados TLS/SSL apenas para fins de depuração, conforme indicado no comentário 'nolint:gosec'. Isso não constitui uma vulnerabilidade real porque é um comportamento intencional e controlado. A desativação da verificação de certificados só deve ser usada em ambientes de desenvolvimento ou teste, onde a segurança não é um problema crítico.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,873,108,0.00000000,N/A,
53d08d80:CWE-327:false_positive,kyverno/kyverno,CWE-327,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.80,"O código em questão configura uma conexão TLS com a opção `InsecureSkipVerify: true`, o que desativa a verificação de certificados SSL/TLS. No entanto, isso não é relacionado diretamente à vulnerabilidade CWE-327 mencionada no alerta (Uso de um algoritmo criptográfico comprovadamente quebrado ou inadequado). O alerta específico `go.lang.security.audit.crypto.missing-ssl-minversion.missing-ssl-minversion` sugere a necessidade de definir o mínimo versão TLS como TLS 1.3 para melhorar a segurança, mas não é uma vulnerabilidade em si. O código fornecido apenas desativa a verificação de certificados SSL/TLS, o que pode ser considerado um risco de segurança, mas não está relacionado à ausência de uma versão mínima TLS específica.",1,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,879,206,0.00000000,N/A,
53d08d80:CWE-328:false_positive,kyverno/kyverno,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.11,"A função `jpSha1` é usada para calcular um hash SHA-1 de uma string, mas o contexto em que ela é chamada não sugere que esteja sendo usado para armazenar senhas ou outros dados sensíveis. Em vez disso, parece ser uma função genérica para obter um hash SHA-1 de qualquer tipo de dado de entrada. Como a mensagem do alerta indica, SHA-1 não é seguro para uso em contextos onde a resistência à colisão é crucial, como armazenamento de senhas. No entanto, neste caso específico, o uso de SHA-1 parece ser aceitável porque não há evidências de que esteja sendo usado para fins críticos de segurança.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,970,170,0.00000000,N/A,
53d08d80:CWE-328:false_positive#1,kyverno/kyverno,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.31,"A função MD5 é usada neste contexto para calcular um hash de recurso, não para armazenar senhas ou outros dados sensíveis. O alerta está correto em dizer que MD5 é inseguro para uso em contextos onde a resistência à colisão é crucial, como armazenamento de senhas. No entanto, neste caso específico, o hash é usado apenas para identificar um recurso de forma única e consistente, sem fins de segurança adicional. Portanto, não constitui uma vulnerabilidade.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,999,130,0.00000000,N/A,
53d08d80:CWE-328:false_positive#2,kyverno/kyverno,CWE-328,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.45,"O uso do algoritmo MD5 neste contexto não constitui uma vulnerabilidade real. O código está sendo usado para gerar hashes de regras, que são então armazenados em conjuntos (sets) para fins de comparação e verificação. Não há evidências de que esses hashes sejam usados como senhas ou segredos que exigiriam KDF com sal e custo. Além disso, o uso do MD5 aqui não está relacionado à integridade de arquivo, endereçamento de conteúdo ou checksum.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1113,133,0.00000000,N/A,
53d08d80:CWE-665:false_positive,kyverno/kyverno,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.32,"O código não apresenta uma vulnerabilidade de inicialização inadequada. A variável `new` é usada apenas para armazenar o resultado da chamada à função de atualização do status, que retorna um objeto atualizado e um erro. O valor de `new` não é modificado ou usado em qualquer outra operação após a chamada à função de atualização. Portanto, não há risco de uma referência nula (nil dereference) ou uso de um recurso em estado inesperado.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1110,126,0.00000000,N/A,
53d08d80:CWE-665:false_positive#1,kyverno/kyverno,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.02,"A variável `preprocessedYaml` é inicializada corretamente antes de ser usada. Ela é preenchida pelo resultado da função `preProcessStrategicMergePatch`, que deve garantir a sua inicialização adequada. O uso posterior de `preprocessedYaml.UnmarshalJSON([]byte(`{}`))` em caso de erro não constitui uma vulnerabilidade, pois o valor zero de um struct em Go é considerado seguro nesse contexto.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1014,113,0.00000000,N/A,
53d08d80:CWE-665:false_positive#2,kyverno/kyverno,CWE-665,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.40,"A variável `targetDesc` é usada apenas após ser preenchida corretamente na função `verifyAttestators`. O alerta indica que a variável pode ter sido modificada antes de ser usada, mas o contexto fornecido não mostra nenhuma modificação indesejada. A função `verifyAttestators` é responsável por garantir que `targetDesc` seja preenchida adequadamente antes de qualquer uso.",3,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1498,111,0.00000000,N/A,
53d08d80:CWE-79:false_positive,kyverno/kyverno,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.26,"O código não está incorporando dados do usuário diretamente na saída HTML sem escape apropriado. Em vez disso, ele usa o pacote `text/template` para renderizar conteúdo de texto, que não é sujeito à injeção de script XSS.",7,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1165,73,0.00000000,N/A,
53d08d80:CWE-79:false_positive#1,kyverno/kyverno,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.82,"O código não está incorporando dados do usuário diretamente na saída HTML sem escape apropriado. Em vez disso, ele usa o pacote `html/template` para renderizar conteúdo HTML de forma segura.",7,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1108,62,0.00000000,N/A,
53d08d80:CWE-79:false_positive#2,kyverno/kyverno,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.76,"O código não está utilizando a função `text/template` para renderizar conteúdo gerado pelo usuário, o que significa que não há risco de injeção de script. O uso do pacote `html/template` é recomendado para garantir a segurança contra Cross-Site Scripting (XSS), mas neste caso específico, o código está utilizando o pacote `text/template`, que não realiza escape automático de HTML.",7,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1117,104,0.00000000,N/A,
53d08d80:CWE-79:false_positive#3,kyverno/kyverno,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.19,"O código não está incorporando dados do usuário diretamente na saída HTML sem escape apropriado. Em vez disso, ele usa o pacote `text/template` para renderizar um template de texto, que não é sujeito à injeção de script XSS.",7,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1192,74,0.00000000,N/A,
53d08d80:CWE-79:false_positive#4,kyverno/kyverno,CWE-79,FP,ollama:qwen2.5-coder:7b,especialista,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.73,"O código não está incorporando dados do usuário diretamente na saída HTML sem escape apropriado. A variável `templates.ValuesTemplate` é uma constante estática definida no pacote `commands/create/templates`, e não contém entrada externa. Portanto, o uso de `text/template` neste contexto não constitui vulnerabilidade para Cross-Site Scripting (XSS).",7,especifica,especialista:d1145f8b,e5db7d4008428a0f31404645380ad28c7a95255185e4e0cfb6a37ebac56c2676,1195,98,0.00000000,N/A,
