ID_Caso,Repositorio,CWE,Origem,Modelo_LLM,Tipo_Prompt,Gabarito,Status_Semgrep,Classificacao_Semgrep,Veredito_LLM,Classificacao_LLM,Tempo_Execucao_s,Justificativa,Num_Locations,Ficha_CWE,Versao_Prompt,Hash_Catalogo,Tokens_Entrada,Tokens_Saida,Custo_USD
e4311d83:CWE-327:false_positive#7,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.30,"O alerta indica que a versão mínima do TLS deve ser definida como TLS 1.3, mas o código fornecido não contém uma configuração explícita para `MinVersion`. No entanto, conforme mencionado no alerta, a versão padrão atualizada do Go (1.22) já usa TLS 1.2 como a versão mínima. Como o código não desativa explicitamente outras versões de TLS e não há indicação de que o sistema precisa suportar clientes ou navegadores legados que requerem versões mais antigas, é razoável considerar que a configuração atual atenda aos requisitos de segurança recomendados.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,920,165,0.00000000
e4311d83:CWE-327:false_positive#8,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.43,"O alerta indica que a configuração TLS está faltando o valor `MinVersion`, o que é considerado uma boa prática de segurança. No entanto, no contexto fornecido, a função `TestTLS` não está configurando um servidor real para produção, mas sim realizando testes de conexão. Como os testes são realizados com `InsecureSkipVerify = true`, a ausência de `MinVersion` não constitui uma vulnerabilidade em si. Além disso, o código contém lógica para verificar se o servidor aceita conexões TLS seguras e, caso contrário, tenta conexões não seguras, garantindo que os testes estejam sendo realizados corretamente.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,822,169,0.00000000
e4311d83:CWE-327:false_positive#9,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.13,"O alerta indica que a versão mínima do TLS não foi definida, o que é considerado uma prática recomendada para segurança. No entanto, no código fornecido, a função `newTLSConfig` não configura explicitamente a versão mínima do TLS. Isso significa que, por padrão, o Go 1.22 usará TLS 1.2 como a versão mínima, conforme mencionado no alerta. Como a aplicação é um cliente e não um servidor web geral-purpose, não há necessidade de definir explicitamente `MinVersion: tls.VersionTLS13`. Portanto, este alerta não constitui uma vulnerabilidade real neste contexto.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,662,164,0.00000000
e4311d83:CWE-327:false_positive#10,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.79,"O alerta indica que a versão mínima do TLS deve ser definida como TLS 1.3, mas o código fornecido não contém uma configuração específica para a versão do TLS. No entanto, conforme mencionado no alerta, a versão padrão do Go 1.22 já usa TLS 1.2 como a mínima. Como o código não desativa outros protocolos TLS e não há indicação de necessidade de suporte a clientes legados que requerem versões mais antigas do TLS, este código não constitui uma vulnerabilidade.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,792,142,0.00000000
e4311d83:CWE-327:false_positive#11,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.33,"O código fornecido não configura explicitamente a versão mínima do TLS. A função `TLSConfig` retorna uma instância de `tls.Config` sem definir o campo `MinVersion`. No entanto, conforme alerta menciona, como o Go 1.22 usa TLS 1.2 por padrão e as aplicações de propósito geral devem usar TLS 1.3, este código não constitui uma vulnerabilidade em si. O alerta é mais uma recomendação de segurança para melhorar a configuração do TLS.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,503,135,0.00000000
e4311d83:CWE-327:false_positive#12,argoproj/argo-cd,CWE-327,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.48,"O alerta indica que a versão mínima do protocolo SSL/TLS não foi definida na configuração TLS. No entanto, o código fornecido já está configurado para usar TLS 1.3 como a versão mínima, conforme indicado pela mensagem de alerta: 'By default, as of Go 1.22, TLS 1.2 is currently used as the minimum.' Portanto, não há necessidade de adicionar explicitamente `MinVersion: tls.VersionTLS13` no código.",13,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,841,129,0.00000000
e4311d83:CWE-338:false_positive,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.05,"O alerta é um FALSO POSITIVO porque o código não está utilizando a função `math/rand` diretamente. Em vez disso, o pacote `math/rand` é importado e usado em uma linha comentada (linha 10), que parece ser um exemplo ou comentário de código. A função `rand.Intn()` é chamada dentro de um bloco condicional que verifica se a variável `seeded` é falsa, o que sugere que este código está preparando uma semente para gerar números aleatórios de forma segura usando `crypto/rand`. Portanto, não há evidências de uso inseguro da função `math/rand`.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,539,160,0.00000000
e4311d83:CWE-338:false_positive#1,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.29,"O alerta é um FALSO POSITIVO neste contexto. A ferramenta Semgrep está sinalizando o uso de `math/rand`, mas em um ambiente de aplicação Go, especialmente em sistemas que lidam com segurança (como Argo CD), é mais seguro e recomendado usar `crypto/rand` para geração de números aleatórios criptograficamente seguros. No entanto, neste código específico, não há evidências de uso inadequado ou vulnerabilidade relacionada à geração de números aleatórios.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,491,128,0.00000000
e4311d83:CWE-338:false_positive#2,argoproj/argo-cd,CWE-338,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.66,"O alerta é um FALSO POSITIVO porque o código não está utilizando a função `math/rand` diretamente. Em vez disso, o pacote `math/rand` é importado e usado em uma chamada para `rand.Intn`, que provavelmente é parte de uma implementação mais complexa ou personalizada do gerador de números aleatórios. Além disso, a função `rand.Intn` é usada dentro de um contexto controlado, onde o valor gerado pode ser determinístico e não necessariamente seguro para uso em operações críticas que exigem alta segurança.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,564,145,0.00000000
e4311d83:CWE-352:false_positive,argoproj/argo-cd,CWE-352,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.76,"O código fornecido não verifica o cabeçalho 'Origin' na requisição WebSocket. No entanto, a função `upgrader.Upgrade` do pacote `gorilla/websocket` já realiza uma verificação básica do cabeçalho 'Origin', garantindo que a conexão seja aceita apenas de origens confiáveis. Portanto, este código não constitui uma vulnerabilidade real.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,528,104,0.00000000
e4311d83:CWE-377:false_positive,argoproj/argo-cd,CWE-377,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.48,"O código cria arquivos temporários em um diretório compartilhado (/tmp), mas usa a função `os.WriteFile` para escrever os arquivos, que é considerada uma prática segura nesse contexto. A ferramenta Semgrep está alertando sobre o uso de `/tmp`, mas não há evidências de que isso seja uma vulnerabilidade específica neste caso.",1,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1272,95,0.00000000
e4311d83:CWE-400:false_positive,argoproj/argo-cd,CWE-400,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.49,"O código implementa um mecanismo de proteção contra ataques de bomba de descompressão (zip bombs) ao limitar o tamanho máximo de leitura (`io.LimitReader(gzr, maxSize)`). Além disso, ele realiza verificações adicionais para evitar ataques zip-slip e symlinks maliciosos. Portanto, este código não constitui uma vulnerabilidade real.",1,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,955,101,0.00000000
e4311d83:CWE-470:false_positive,argoproj/argo-cd,CWE-470,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.00,"O uso de `reflect.ValueOf(rs).Elem().FieldByName(field)` não constitui uma vulnerabilidade em si, pois o valor do campo é determinado por um iterador predefinido (`[]string{",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,451,61,0.00000000
e4311d83:CWE-601:false_positive,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.54,"O alerta é um FALSO POSITIVO porque o código não está utilizando diretamente a entrada do usuário para criar uma URL de redirecionamento aberta. A variável `logoutRedirectURL` é definida como uma URL base (`argoURL`) que não depende da entrada do usuário. O redirecionamento ocorre apenas para essa URL base, e não para qualquer URL fornecida pelo usuário.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1010,104,0.00000000
e4311d83:CWE-601:false_positive#1,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.74,"O código não está criando uma URL de redirecionamento a partir do usuário. Em vez disso, ele está construindo uma URL baseada no host da solicitação (`req.Host`) e adicionando o caminho e a consulta da solicitação original. Isso não constitui um open redirect porque não há manipulação direta do valor de redirecionamento fornecido pelo usuário.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,504,102,0.00000000
e4311d83:CWE-601:false_positive#2,argoproj/argo-cd,CWE-601,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.72,"O código verifica se o valor de `return_url` é válido antes de usá-lo para redirecionar. A função `isValidRedirectURL` garante que o protocolo, o host (incluindo a porta) e o caminho da URL estejam dentro dos domínios permitidos. Portanto, não há risco de open redirect.",3,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,826,91,0.00000000
e4311d83:CWE-614:false_positive,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.70,"O alerta indica que a cookie de sessão não tem o 'Secure' flag definido, o que pode levar à transmissão da cookie por canais inseguros. No entanto, no contexto fornecido, a função `ServeHTTP` está redirecionando para uma URL segura (`http://` é automaticamente redirecionado para `https`). Portanto, não há risco real de transmissão insegura da cookie.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,989,112,0.00000000
e4311d83:CWE-614:false_positive#1,argoproj/argo-cd,CWE-614,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),5.00,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código não está definindo a flag 'Secure' para o cookie de sessão. A flag 'Secure' deve ser definida como 'true' para garantir que o cookie só seja transmitido por canais seguros, como HTTPS. O valor atual da variável `a.secureCookie` pode não estar sendo corretamente configurado ou pode estar sendo ignorado em algum lugar no código.",2,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,610,116,0.00000000
e4311d83:CWE-665:false_positive,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.34,"O alerta indica que a variável `resp` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A variável `resp` é usada para verificar o código de status HTTP em caso de erro, o que é uma prática comum e segura. Além disso, a função retorna um erro imediatamente se ocorrer um problema, evitando qualquer uso potencial de `resp` após uma modificação.",5,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,590,128,0.00000000
e4311d83:CWE-665:false_positive#1,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.85,"O alerta é um FALSO POSITIVO porque o código verifica se a `orphanedNodesMap` está vazia antes de iterá-la. Se a `orphanedNodesMap` estiver vazia, a iteração não ocorrerá e o código seguirá normalmente. Portanto, esta verificação previne uma possível execução ineficiente em um cenário onde a `orphanedNodesMap` é vazia.",5,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,1635,111,0.00000000
e4311d83:CWE-665:false_positive#2,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.88,"O alerta é um FALSO POSITIVO porque o código verifica se `repoRefs` está vazia antes de iterar sobre ela. A linha 2890 contém a verificação `for normalizedURL := range repoRefs {`, que só será executada se `repoRefs` não estiver vazia. Portanto, a iteração sobre um mapa vazio não ocorrerá neste código.",5,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,659,103,0.00000000
e4311d83:CWE-665:false_positive#3,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.68,"O alerta indica que a variável `r` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, isso não constitui uma vulnerabilidade real. A variável `r` é inicializada dentro do bloco `if err != nil`, garantindo que ela sempre esteja definida antes de ser usada. Além disso, a verificação `if r == nil || !errors.IsCredentialsConfigurationError(err)` garante que o código não acessará um ponteiro nulo em caso de erro. Portanto, esta é uma falsa positiva.",5,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,526,146,0.00000000
e4311d83:CWE-665:false_positive#4,argoproj/argo-cd,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.41,"O alerta indica que a variável `r` pode ser modificada e usada posteriormente em caso de erro. No entanto, no contexto fornecido, se ocorrer um erro durante o processamento de um segredo, a função retorna imediatamente com o erro original, evitando qualquer uso potencial de uma referência nula (`nil`) para `r`. Além disso, a variável `r` é inicializada dentro do loop e não é modificada fora dele. Portanto, esta situação não constitui uma vulnerabilidade real.",5,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,524,135,0.00000000
e4311d83:CWE-667:false_positive,argoproj/argo-cd,CWE-667,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.23,"O código não possui um `return` que possa causar uma condição de deadlock. A função `reconnect()` sempre retorna após o desbloqueio do mutex, garantindo que a variável `t.writeLock` seja desbloqueada antes da saída da função.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,465,76,0.00000000
e4311d83:CWE-79:false_positive,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.92,"O alerta é um FALSO POSITIVO neste contexto. O código não está diretamente envolvido em renderização de conteúdo gerado pelo usuário, nem em operações que possam levar a vulnerabilidades XSS. A função `text/template` é usada para processar templates, mas o conteúdo sendo processado provavelmente não é gerado pelo usuário e, portanto, não há risco de injeção de script.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,671,110,0.00000000
e4311d83:CWE-79:false_positive#1,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.74,"O alerta é um FALSO POSITIVO porque o código não está diretamente envolvido em renderização de conteúdo gerado pelo usuário. O pacote `text/template` é usado apenas para processar templates Go, que são definidos no código e não são baseados em entrada do usuário. Portanto, não há risco de Cross-Site Scripting (XSS) nesse contexto.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,645,101,0.00000000
e4311d83:CWE-79:false_positive#3,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),3.82,"O código não está diretamente escrevendo em 'http.ResponseWriter' sem escape HTML. Ele está escrevendo logs brutos, que não são vulneráveis a XSS se os dados de entrada forem corretamente validados e sanitizados antes da escrita.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,797,71,0.00000000
e4311d83:CWE-79:false_positive#4,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.86,"O alerta é um FALSO POSITIVO neste contexto. O código está utilizando uma abordagem manual para construir uma string HTML, mas esta construção é segura porque os valores inseridos são validados e sanitizados antes de serem incorporados na string HTML. Especificamente, o valor do parâmetro 'name' é verificado pela função `argo.IsValidAppName`, que garante que ele seja um nome válido para uma aplicação. Além disso, a string HTML é construída usando placeholders (`$2`) e substituições seguras, garantindo que nenhum dado não sanitizado seja incorporado diretamente na string final.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2235,153,0.00000000
e4311d83:CWE-79:false_positive#5,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.59,"O alerta é um FALSO POSITIVO neste contexto. O código está usando o pacote `text/template` para processar templates, mas não há evidências de que ele esteja renderizando conteúdo gerado pelo usuário diretamente. A função `init()` exclui algumas funções do pacote sprig que podem ser usadas para acessar informações ambientais, mas isso não implica em vulnerabilidades XSS. Além disso, o código não mostra qualquer uso direto de templates para renderizar conteúdo HTML, então a recomendação de usar `html/template` não se aplica aqui.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,613,142,0.00000000
e4311d83:CWE-79:false_positive#6,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.11,"O alerta é um FALSO POSITIVO porque o código não está diretamente escrevendo dados em 'http.ResponseWriter' sem escape HTML. Em vez disso, ele está escrevendo uma string formatada que inclui informações de caminho e nome de arquivo, seguida por conteúdo do arquivo. Este padrão não constitui uma vulnerabilidade XSS porque os dados são escritos como parte de um comentário JavaScript e não são inseridos diretamente no HTML renderizado pelo navegador.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,664,117,0.00000000
e4311d83:CWE-79:false_positive#7,argoproj/argo-cd,CWE-79,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.01,"O alerta é um FALSO POSITIVO porque o código não está diretamente envolvido em operações de escrita que possam levar a uma injeção de script. A função `fmt.Fprint(w, swaggerJSON)` está sendo usada para enviar dados JSON, que geralmente são seguros se os dados forem corretamente validados e escapados antes de serem enviados. No contexto deste código, não há evidências de que isso possa levar a uma vulnerabilidade XSS (Cross-Site Scripting). Além disso, o uso do pacote `html/template` para renderizar dados em situações mais complexas é mencionado como uma alternativa recomendada, mas não é aplicável neste caso específico.",8,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,476,175,0.00000000
e4311d83:CWE-94:false_positive,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.99,"O código não está executando comandos dinâmicos provenientes de usuários. A função `runCommand` espera um objeto `Command` como parâmetro, que contém o comando a ser executado e seus argumentos. Esses valores são definidos no código e não vêm diretamente da entrada do usuário. Portanto, não há risco de injeção de código.",4,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,868,99,0.00000000
e4311d83:CWE-94:false_positive#1,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.31,"O alerta é um FALSO POSITIVO porque o código não executa comandos externos diretamente. Em vez disso, ele usa a função `exec.Command` para iniciar uma sessão de edição interativa em um editor de texto especificado pelo usuário (ou padrão). O comando do editor é definido por variáveis que são controladas pelo sistema operacional e não pelo código-fonte. Portanto, não há risco de injeção de comandos maliciosos.",4,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,580,122,0.00000000
e4311d83:CWE-94:false_positive#2,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.41,"O código não executa comandos dinâmicos fornecidos pelo usuário. A variável 'wrapper' é uma string estática que representa o executável a ser chamado, e 'args' são parâmetros adicionais também estáticos. Não há evidências de entrada do usuário sendo usada diretamente para formar ou alterar esses comandos.",4,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,383,95,0.00000000
e4311d83:CWE-94:false_positive#3,argoproj/argo-cd,CWE-94,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),6.95,"O alerta é um FALSO POSITIVO porque o código não está executando comandos externos diretamente. Em vez disso, ele está usando a função `exec.Command` para construir e executar comandos baseados em parâmetros de entrada controlados pelo sistema. O código verifica e substitui variáveis de ambiente antes de passá-las como argumentos para o comando, minimizando o risco de injeção de código malicioso.",4,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,2903,117,0.00000000
d78929e7:CWE-319:false_positive,argoproj/gitops-engine,CWE-319,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),4.54,"O alerta é um FALSO POSITIVO porque o código está sendo usado para iniciar um servidor de perfilamento (pprof) em uma máquina local (127.0.0.1) e não exposto à internet. Portanto, não há risco de exposição a vulnerabilidades relacionadas à falta de TLS.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,422,89,0.00000000
d78929e7:CWE-328:false_positive,argoproj/gitops-engine,CWE-328,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.54,"O alerta é um FALSO POSITIVO porque o uso de MD5 neste contexto não constitui uma vulnerabilidade. O código está sendo usado para ordenar subconjuntos com base em hashes, e não como parte de um processo de autenticação ou assinatura digital. A fragilidade do algoritmo MD5 neste caso é limitada ao fato de que os hashes podem colidir, o que pode levar a uma ordem incorreta dos elementos no subconjunto. No entanto, isso não compromete a segurança da aplicação em termos de autenticidade ou integridade.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,357,146,0.00000000
d78929e7:CWE-489:false_positive,argoproj/gitops-engine,CWE-489,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),VP,Falso Positivo (Ruído Mantido),4.85,"O alerta é um VERDADEIRO POSITIVO (VP) porque o código expõe automaticamente o endpoint 'pprof' em /debug/pprof, o que pode levar a vazamento de informações sobre o servidor. Embora o código configure o perfil para ser acessível apenas localmente (127.0.0.1), a exposição desse endpoint ainda constitui uma vulnerabilidade potencial.",1,fallback,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,463,108,0.00000000
d78929e7:CWE-665:false_positive,argoproj/gitops-engine,CWE-665,FP,ollama:qwen2.5-coder:7b,baseline,seguro,DETECTADO,Semgrep FP (ruído sobre código seguro),FP,Verdadeiro Negativo (Acerto),5.07,"O código itera sobre um mapa chamado `resources`, que é inicializado com os valores de `c.nsIndex[namespace]` ou `c.resources`. Antes da iteração, há uma verificação para garantir que o mapa não esteja vazio. Se o mapa estiver vazio, a função retorna imediatamente um mapa vazio. Portanto, a iteração sobre um mapa possivelmente vazio é segura neste contexto e não constitui uma vulnerabilidade.",1,especifica,baseline:597fcfa9,a81b6f5ca3a4f70c2cdbca1436fd138ccc84976ee981aa1726e3dff9ae4e4311,460,119,0.00000000
